,level_0,index,PerformerExperimentID,FacilityID,EquipmentUnitID,DateOfSurvey,Operator_Timestamp,StartTime,EndTime,SurveyTime,Gas,PlumeLength (hyperspectral technologies only),FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,WindSpeed,WindDirection,TransitDirection,QC filter,NumberOfEmissionSourcesReported,Stanford_timestamp,WindType,OperatorSet,UnblindingStage,Notes,cr_quad_scfh,PipeSize_inch,MeterCode,cr_allmeters_scfh,Flag_field_recorded,cr_Coriolis_gps,cr_scfh_mean30,cr_scfh_mean60,cr_scfh_mean90,TestLocation,cr_start,cr_end,cr_idx,PlumeLength_m,PlumeEstablished,PlumeSteady,tc_Classification,Detection,cr_kgh_CH4_mean30,cr_kgh_CH4_lower30,cr_kgh_CH4_upper30,cr_kgh_CH4_mean60,cr_kgh_CH4_lower60,cr_kgh_CH4_upper60,cr_kgh_CH4_mean90,cr_kgh_CH4_lower90,cr_kgh_CH4_upper90
34,358,18.0,18.0,1.0,1.0,,2021-07-30 16:04:41+00:00,,,,Methane,120.74767079999998,130.39374329999998,185.3080452,75.47944142,,2.610192272,,,1.0,,2021-07-30 16:04:23+00:00,NASA-GEOS,CarbonMapper,1,,3109.1,2.0,162928.0,3109.1,False,,3120.199999999976,3121.7316666665947,3129.2111111110053,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1374.705,True,True,TP,1.0,50.49282858759712,36.691696373781696,64.53758676411131,50.34377912848645,36.53653301787729,64.16343160814574,50.544899873902686,36.90871472958372,64.81233139934933
35,578,238.0,10,1.0,1.0,,2021-07-30 16:04:41+00:00,,,,Methane,120.74767079999998,118.9110008,165.427405,72.39459662,,2.3803333330000003,,,1.0,,2021-07-30 16:04:23+00:00,Sonic,CarbonMapper,2,,3109.1,2.0,162928.0,3109.1,False,,3120.199999999976,3121.7316666665947,3129.2111111110053,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1374.705,True,True,TP,1.0,50.64145488921536,37.07758864101911,64.83960221112666,50.43592923847348,36.624734443052496,64.68534642513686,50.57341940733042,36.75274941220724,64.71748366967499
36,747,407.0,F10,1.0,1.0,,2021-07-30 16:04:41+00:00,,,,Methane,191.6715941,64.44505976,74.23857337,54.65154615,,2.3803333330000003,,,1.0,,2021-07-30 16:04:23+00:00,Sonic,CarbonMapper,3,,3109.1,2.0,162928.0,3109.1,False,,3120.199999999976,3121.7316666665947,3129.2111111110053,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1374.705,True,True,TP,1.0,50.387871005875766,36.315967286596,64.60778404564489,50.3747950210315,36.53507850743085,64.28255301025627,50.63212732745468,36.74514868197815,64.91413992702839
37,359,19.0,191.0,1.0,1.0,,2021-07-30 16:07:01+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:06:41+00:00,NASA-GEOS,CarbonMapper,1,,3069.0,2.0,162928.0,3069.0,False,,3055.5866666666407,3092.9749999999235,3088.4622222221255,TX,2021-07-30 15:54:44+00:00,2021-07-30 16:07:54+00:00,2004.0,1725.75,True,True,FN,0.0,49.40906426358599,35.65302747161524,63.163404415856334,50.110347440166315,36.23677799918199,64.40994566381896,49.94187792940148,36.08777934392077,64.13174928327703
38,360,20.0,192.0,1.0,1.0,,2021-07-30 16:08:56+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:08:33+00:00,NASA-GEOS,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,41.625000000000014,False,False,NE,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,361,21.0,193.0,1.0,1.0,,2021-07-30 16:10:55+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:10:34+00:00,NASA-GEOS,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,306.41499999999996,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,362,22.0,194.0,1.0,1.0,,2021-07-30 16:12:49+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:12:29+00:00,NASA-GEOS,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,649.555,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,363,23.0,195.0,1.0,1.0,,2021-07-30 16:14:53+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:14:33+00:00,NASA-GEOS,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,957.905,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,364,24.0,196.0,1.0,1.0,,2021-07-30 16:16:53+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:16:33+00:00,NASA-GEOS,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,1299.175,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,365,25.0,197.0,1.0,1.0,,2021-07-30 16:19:10+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:18:52+00:00,NASA-GEOS,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,1534.58,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,366,26.0,198.0,1.0,1.0,,2021-07-30 16:21:19+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:21:02+00:00,NASA-GEOS,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,1842.845,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,367,27.0,199.0,1.0,1.0,,2021-07-30 16:23:31+00:00,,,,Methane,,,#VALUE!,#VALUE!,,,,,2.0,,2021-07-30 16:23:05+00:00,NASA-GEOS,CarbonMapper,1,,0.0,2.0,162928.0,0.0,False,,0.0,0.0,0.0,TX,2021-07-30 16:07:54+00:00,2021-07-30 16:24:44+00:00,2005.0,2173.1,True,False,TN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,368,28.0,19.0,1.0,1.0,,2021-07-30 16:25:41+00:00,,,,Methane,137.640837,229.9647148,294.7098926,165.219537,,2.610192272,,,1.0,,2021-07-30 16:25:27+00:00,NASA-GEOS,CarbonMapper,1,,14938.4,2.0,162928.0,14938.4,False,,14500.469999999968,14445.253333333241,14336.541111110993,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,65.17,False,True,NE,-1.0,234.58745326741385,215.30037568598286,255.21327567097913,233.70139161137226,214.32237805812457,253.66502878369616,231.67967035780438,212.63919666109905,251.44129175359055
47,579,239.0,11,1.0,1.0,,2021-07-30 16:25:41+00:00,,,,Methane,137.640837,129.657652,160.423648,98.89165600000001,,1.4716666669999998,,,1.0,,2021-07-30 16:25:27+00:00,Sonic,CarbonMapper,2,,14938.4,2.0,162928.0,14938.4,False,,14500.469999999968,14445.253333333241,14336.541111110993,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,65.17,False,True,NE,-1.0,234.45907785515305,214.98393412663953,254.61357775130958,233.48811135876784,214.55310703746983,253.04127983235784,231.60002758451807,212.96711692252944,251.19803070016044
48,748,408.0,F11,1.0,1.0,,2021-07-30 16:25:41+00:00,,,,Methane,188.8094277,103.91998620000001,120.1745456,87.66542676,,1.4716666669999998,,,1.0,,2021-07-30 16:25:27+00:00,Sonic,CarbonMapper,3,,14938.4,2.0,162928.0,14938.4,False,,14500.469999999968,14445.253333333241,14336.541111110993,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,65.17,False,True,NE,-1.0,234.28633065732018,215.58916143765228,254.36193931129375,233.37930948706708,214.62126514321403,252.89262025424063,231.86174029409904,213.17148238210294,251.54760865111763
49,369,29.0,20.0,1.0,1.0,,2021-07-30 16:27:52+00:00,,,,Methane,98.08669635,379.57527680000004,504.4032499,254.7473037,,2.610192272,,,1.0,,2021-07-30 16:27:35+00:00,NASA-GEOS,CarbonMapper,1,,14963.4,2.0,162928.0,14963.4,False,,14953.986666666628,14970.506666666586,14962.445555555492,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,363.90999999999997,True,True,TP,1.0,241.72084591348715,221.89982173906935,262.04060613573193,242.10121016317288,222.5020269740257,262.4355655691173,241.8726681351748,223.08975180584284,262.0983048741415
50,580,240.0,12,1.0,1.0,,2021-07-30 16:27:52+00:00,,,,Methane,98.08669635,406.40161939999996,515.9338506,296.8693882,,2.794666667,,,1.0,,2021-07-30 16:27:35+00:00,Sonic,CarbonMapper,2,,14963.4,2.0,162928.0,14963.4,False,,14953.986666666628,14970.506666666586,14962.445555555492,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,363.90999999999997,True,True,TP,1.0,241.7449676182134,222.46847499847493,262.1575216807166,242.1683981539449,222.96285164352457,262.62398748675986,241.9113909782037,222.60995965264007,262.0681869815528
51,749,409.0,F12,1.0,1.0,,2021-07-30 16:27:52+00:00,,,,Methane,200.1924074,279.5468533,310.0632379,249.0304687,,2.794666667,,,1.0,,2021-07-30 16:27:35+00:00,Sonic,CarbonMapper,3,,14963.4,2.0,162928.0,14963.4,False,,14953.986666666628,14970.506666666586,14962.445555555492,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,363.90999999999997,True,True,TP,1.0,241.58964107235767,222.38558796950923,261.7103022381956,242.1472662451758,223.09014855318193,262.24382802294065,241.97404727633725,222.61560715745358,261.937782412089
52,370,30.0,21.0,1.0,1.0,,2021-07-30 16:29:46+00:00,,,,Methane,78.51751397,293.7286755,385.5892142,201.8681368,,2.610192272,,,1.0,,2021-07-30 16:29:29+00:00,NASA-GEOS,CarbonMapper,1,,15056.3,2.0,162928.0,15056.3,False,,15123.733333333292,15132.941666666591,15104.072222222097,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,572.9649999999999,True,True,TP,1.0,244.51206279414924,225.16593272582625,264.85748015773197,244.79848533592246,225.58742843756275,265.30866685220514,244.12152738191028,225.03219380047597,264.38743084601936
53,581,241.0,13,1.0,1.0,,2021-07-30 16:29:46+00:00,,,,Methane,78.51751397,147.1911125,189.01586530000003,105.3663598,,1.308,,,1.0,,2021-07-30 16:29:29+00:00,Sonic,CarbonMapper,2,,15056.3,2.0,162928.0,15056.3,False,,15123.733333333292,15132.941666666591,15104.072222222097,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,572.9649999999999,True,True,TP,1.0,244.58866824661268,225.1405432867206,265.04603746969997,244.65869874421708,225.10378411410545,265.2167443009139,243.85782807800496,224.75497649009787,264.5875256856844
54,750,410.0,F13,1.0,1.0,,2021-07-30 16:29:46+00:00,,,,Methane,196.81463359999998,92.53875278,108.66398170000001,76.41352391,,1.308,,,1.0,,2021-07-30 16:29:29+00:00,Sonic,CarbonMapper,3,,15056.3,2.0,162928.0,15056.3,False,,15123.733333333292,15132.941666666591,15104.072222222097,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,572.9649999999999,True,True,TP,1.0,244.36668110923688,225.2037190674861,265.0551283137994,244.7775137334466,225.17404516646678,265.20603915947834,244.1357701204225,224.5885043033608,264.50128520777656
55,371,31.0,22.0,1.0,1.0,,2021-07-30 16:32:05+00:00,,,,Methane,141.8908031,295.5339938,384.2310709,206.8369167,,2.610192272,,,1.0,,2021-07-30 16:31:48+00:00,NASA-GEOS,CarbonMapper,1,,15012.0,2.0,162928.0,15012.0,False,,15014.973333333299,15038.59333333323,15046.486666666588,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,802.435,True,True,TP,1.0,242.5820594309925,223.37068954481472,262.76663165644544,243.01931943423915,223.79023312142178,262.6574399585801,243.11270781392264,223.79034918110204,263.14325826932054
56,582,242.0,14,1.0,1.0,,2021-07-30 16:32:05+00:00,,,,Methane,141.8908031,345.1794128,427.2187364,263.1400892,,3.048666667,,,1.0,,2021-07-30 16:31:48+00:00,Sonic,CarbonMapper,2,,15012.0,2.0,162928.0,15012.0,False,,15014.973333333299,15038.59333333323,15046.486666666588,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,802.435,True,True,TP,1.0,242.841925878362,223.69243520969889,262.8727594525613,243.21275379501077,223.96547271304607,263.3983160052852,243.2480645227429,223.91931468811543,263.79573548012826
57,751,411.0,F14,1.0,1.0,,2021-07-30 16:32:05+00:00,,,,Methane,198.3859874,302.5159845,338.1056085,266.9263605,,3.048666667,,,1.0,,2021-07-30 16:31:48+00:00,Sonic,CarbonMapper,3,,15012.0,2.0,162928.0,15012.0,False,,15014.973333333299,15038.59333333323,15046.486666666588,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,802.435,True,True,TP,1.0,242.72484240606707,222.98167584164432,263.28888306224775,242.97887235988347,224.1351627398684,262.8114161824545,243.28671504308875,223.8955661834689,263.1974670372087
58,372,32.0,23.0,1.0,1.0,,2021-07-30 16:34:01+00:00,,,,Methane,92.0271699,200.1204118,252.972937,147.2678867,,2.610192272,,,1.0,,2021-07-30 16:33:47+00:00,NASA-GEOS,CarbonMapper,1,,14909.7,2.0,162928.0,14909.7,False,,14781.219999999961,14706.453333333247,14764.172222222129,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1162.63,True,True,TP,1.0,238.8801636844236,219.68005257624506,258.91066664008264,237.8749616537868,218.82618234764732,257.8885978007758,238.7254884776136,219.49362998293205,258.7593623829969
59,583,243.0,15,1.0,1.0,,2021-07-30 16:34:01+00:00,,,,Methane,92.0271699,194.5855159,246.27244700000003,142.8985849,,2.5380000000000003,,,1.0,,2021-07-30 16:33:47+00:00,Sonic,CarbonMapper,2,,14909.7,2.0,162928.0,14909.7,False,,14781.219999999961,14706.453333333247,14764.172222222129,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1162.63,True,True,TP,1.0,238.93498878968833,220.1340907779874,258.9514858131772,237.66967282028176,218.7078389014626,257.8462930529523,238.5003375121357,219.30317657507845,258.47390852907
60,752,412.0,F15,1.0,1.0,,2021-07-30 16:34:01+00:00,,,,Methane,92.0271699,157.0843979,191.583617,122.5851788,,2.5380000000000003,,,1.0,,2021-07-30 16:33:47+00:00,Sonic,CarbonMapper,3,,14909.7,2.0,162928.0,14909.7,False,,14781.219999999961,14706.453333333247,14764.172222222129,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1162.63,True,True,TP,1.0,238.88791567946438,219.71774969489317,259.1765992877341,237.96756978579364,218.82709746103893,257.9208101318808,238.6146533563265,219.535335769839,258.0634344414361
61,373,33.0,24.0,1.0,1.0,,2021-07-30 16:36:13+00:00,,,,Methane,128.16005619999999,218.63308619999998,283.8305298,153.4356426,,2.610192272,,,1.0,,2021-07-30 16:35:52+00:00,NASA-GEOS,CarbonMapper,1,,14325.0,2.0,162928.0,14325.0,False,,14567.786666666629,14658.309999999923,14705.939999999924,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1492.52,True,True,TP,1.0,235.54650045133477,216.50644582592335,255.2988797505458,236.9431424233993,218.19263465192734,256.890730858485,237.69891469482565,218.60117584648424,257.7392864268068
62,584,244.0,16,1.0,1.0,,2021-07-30 16:36:13+00:00,,,,Methane,128.16005619999999,248.74313230000004,310.64998219999995,186.83628230000002,,2.969666667,,,1.0,,2021-07-30 16:35:52+00:00,Sonic,CarbonMapper,2,,14325.0,2.0,162928.0,14325.0,False,,14567.786666666629,14658.309999999923,14705.939999999924,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1492.52,True,True,TP,1.0,235.4976062726201,216.3617916456701,255.49363327964912,236.90831238759296,217.8381233968603,257.032764318673,237.81020646220952,218.72855185252405,257.808951594659
63,753,413.0,F16,1.0,1.0,,2021-07-30 16:36:13+00:00,,,,Methane,171.656634,234.1590984,267.6381355,200.6800613,,2.969666667,,,1.0,,2021-07-30 16:35:52+00:00,Sonic,CarbonMapper,3,,14325.0,2.0,162928.0,14325.0,False,,14567.786666666629,14658.309999999923,14705.939999999924,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1492.52,True,True,TP,1.0,235.3436049521949,216.5667027634501,255.29451395628467,236.93751089509306,218.0811190285208,257.3963566971448,237.87109555263686,218.9079369742734,257.59146686584063
64,374,34.0,25.0,1.0,1.0,,2021-07-30 16:38:07+00:00,,,,Methane,146.29422409999998,150.8077881,195.2307979,106.3847783,,2.610192272,,,1.0,,2021-07-30 16:37:48+00:00,NASA-GEOS,CarbonMapper,1,,14630.8,2.0,162928.0,14630.8,False,,14750.999999999982,14687.383333333248,14713.633333333204,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1875.1550000000002,True,True,TP,1.0,238.67404874819155,219.84632632542284,258.47714561953404,237.30426624850574,218.43172282719706,257.15557776362306,237.82221800517416,218.4826379108487,258.1600854206312
65,585,245.0,17,1.0,1.0,,2021-07-30 16:38:07+00:00,,,,Methane,146.29422409999998,184.4996374,234.1480993,134.85117549999998,,3.193333333,,,1.0,,2021-07-30 16:37:48+00:00,Sonic,CarbonMapper,2,,14630.8,2.0,162928.0,14630.8,False,,14750.999999999982,14687.383333333248,14713.633333333204,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1875.1550000000002,True,True,TP,1.0,238.57636862594336,219.12660898927112,258.79676772763804,237.50457465184405,218.56737014450877,257.6204238122358,237.81443908521496,218.85225594187798,257.83165783951154
66,754,414.0,F17,1.0,1.0,,2021-07-30 16:38:07+00:00,,,,Methane,200.5292996,133.8608905,158.20424519999997,109.5175358,,3.193333333,,,1.0,,2021-07-30 16:37:48+00:00,Sonic,CarbonMapper,3,,14630.8,2.0,162928.0,14630.8,False,,14750.999999999982,14687.383333333248,14713.633333333204,TX,2021-07-30 16:24:44+00:00,2021-07-30 16:38:14+00:00,2006.0,1875.1550000000002,True,True,TP,1.0,238.34277050177138,219.7794864738151,258.5702396193688,237.41301786648827,218.38117527386677,257.5014165924754,237.82408716464735,218.8364875960178,258.2984249094133
67,375,35.0,26.0,1.0,1.0,,2021-07-30 16:40:26+00:00,,,,Methane,137.1167386,344.2619934,445.8042052,242.7197816,,2.610192272,,,1.0,,2021-07-30 16:40:10+00:00,NASA-GEOS,CarbonMapper,1,,18904.3,2.0,162928.0,18904.3,False,,18988.633333333342,19070.036666666616,19177.586666666568,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,288.78,True,True,TP,1.0,307.0148024966294,285.3829890573179,330.2705009109626,308.21724548105857,286.7160188621078,331.6377767659031,310.1322828411901,287.8340040261492,333.89791713764686
68,586,246.0,18,1.0,1.0,,2021-07-30 16:40:26+00:00,,,,Methane,137.1167386,353.4690388,428.0383393,278.89973839999993,,2.68,,,1.0,,2021-07-30 16:40:10+00:00,Sonic,CarbonMapper,2,,18904.3,2.0,162928.0,18904.3,False,,18988.633333333342,19070.036666666616,19177.586666666568,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,288.78,True,True,TP,1.0,306.86580159312336,285.3411993165548,330.37979497377097,308.38678928538553,286.3705926365302,331.73174762341904,309.97694462616045,287.6150181213808,333.65445476921
69,755,415.0,F18,1.0,1.0,,2021-07-30 16:40:26+00:00,,,,Methane,199.94499240000002,285.0275768,305.04918430000004,265.0059693,,2.68,,,1.0,,2021-07-30 16:40:10+00:00,Sonic,CarbonMapper,3,,18904.3,2.0,162928.0,18904.3,False,,18988.633333333342,19070.036666666616,19177.586666666568,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,288.78,True,True,TP,1.0,306.8610907156802,285.22190720223347,330.62210226731503,308.3325136138833,286.29818189510786,331.13588632969487,309.96899091553666,287.90543069377765,333.76170032614294
70,376,36.0,27.0,1.0,1.0,,2021-07-30 16:42:34+00:00,,,,Methane,126.6056871,292.09125950000004,376.5147854,207.6677336,,2.610192272,,,1.0,,2021-07-30 16:42:18+00:00,NASA-GEOS,CarbonMapper,1,,18526.3,2.0,162928.0,18526.3,False,,18546.613333333353,18592.033333333286,18643.033333333213,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,592.86,True,True,TP,1.0,299.81655195061455,278.25009929749393,322.9380637563668,300.7133664105717,278.9229783316871,324.06223307077295,301.3002094058232,279.6466127338062,324.1056548979715
71,587,247.0,19,1.0,1.0,,2021-07-30 16:42:34+00:00,,,,Methane,126.6056871,351.1924211,431.36774199999996,271.0171003,,3.1383333330000003,,,1.0,,2021-07-30 16:42:18+00:00,Sonic,CarbonMapper,2,,18526.3,2.0,162928.0,18526.3,False,,18546.613333333353,18592.033333333286,18643.033333333213,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,592.86,True,True,TP,1.0,299.8568964589035,278.6035843763908,323.35583613943874,300.49826139838916,278.87809493722904,323.2959718191676,301.35538033002086,279.8010637758261,323.72141886378495
72,756,416.0,F19,1.0,1.0,,2021-07-30 16:42:34+00:00,,,,Methane,194.6535384,290.5701887,327.3326288,253.8077486,,3.1383333330000003,,,1.0,,2021-07-30 16:42:18+00:00,Sonic,CarbonMapper,3,,18526.3,2.0,162928.0,18526.3,False,,18546.613333333353,18592.033333333286,18643.033333333213,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,592.86,True,True,TP,1.0,299.9120654324228,278.36928423908427,322.4850630201818,300.50299760882586,279.03770865459086,323.72262897664785,301.3575217155484,279.16208143847985,324.07119255270203
73,377,37.0,28.0,1.0,1.0,,2021-07-30 16:44:44+00:00,,,,Methane,148.21943190000002,201.4320102,289.314818,113.5492024,,2.610192272,,,1.0,,2021-07-30 16:44:19+00:00,NASA-GEOS,CarbonMapper,1,,18358.1,2.0,162928.0,18358.1,False,,18436.716666666667,18433.59999999998,18434.711111111013,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,934.755,True,True,TP,1.0,298.2192036868338,276.6153862775591,321.04616858250193,298.12440434333155,276.58043224451563,321.39158242632755,297.9609211588167,276.7817545040885,320.3321842145604
74,588,248.0,20,1.0,1.0,,2021-07-30 16:44:44+00:00,,,,Methane,148.21943190000002,155.1401003,217.20677379999998,93.07342681,,2.010333333,,,1.0,,2021-07-30 16:44:19+00:00,Sonic,CarbonMapper,2,,18358.1,2.0,162928.0,18358.1,False,,18436.716666666667,18433.59999999998,18434.711111111013,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,934.755,True,True,TP,1.0,297.88951649915737,276.72192433015204,320.9248376752572,297.8744078517466,276.2717958668842,321.09639063909594,297.9607680068519,276.38642892322935,321.2732109050429
75,757,417.0,F20,1.0,1.0,,2021-07-30 16:44:44+00:00,,,,Methane,201.0,109.654618,124.0077767,95.30145928,,2.010333333,,,1.0,,2021-07-30 16:44:19+00:00,Sonic,CarbonMapper,3,,18358.1,2.0,162928.0,18358.1,False,,18436.716666666667,18433.59999999998,18434.711111111013,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,934.755,True,True,TP,1.0,298.14174325692494,276.52912282386364,321.1077254555117,297.79037707014675,275.9052304261929,320.83237131883226,297.92699154214245,276.31986126938307,320.66495877811604
76,378,38.0,29.0,1.0,1.0,,2021-07-30 16:46:49+00:00,,,,Methane,115.8015544,453.3599985,600.0161809,306.7038161,,2.610192272,,,1.0,,2021-07-30 16:46:34+00:00,NASA-GEOS,CarbonMapper,1,,18358.2,2.0,162928.0,18358.2,False,,18368.333333333325,18335.03333333327,18341.566666666564,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1179.0700000000002,True,True,TP,1.0,297.0823510122114,275.83436666141125,320.05945183640665,296.60960805028316,275.28218087685036,319.52361060315286,296.67436604640716,275.15323383166714,319.6483974502001
77,589,249.0,21,1.0,1.0,,2021-07-30 16:46:49+00:00,,,,Methane,115.8015544,446.3211737,598.46272,294.17962739999996,,2.569666667,,,1.0,,2021-07-30 16:46:34+00:00,Sonic,CarbonMapper,2,,18358.2,2.0,162928.0,18358.2,False,,18368.333333333325,18335.03333333327,18341.566666666564,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1179.0700000000002,True,True,TP,1.0,296.79076119587745,275.3212144903265,319.6239237795359,296.43086784081976,274.8744080888495,319.31648081071626,296.76436541988113,274.89906586818995,319.51574487793886
78,758,418.0,F21,1.0,1.0,,2021-07-30 16:46:49+00:00,,,,Methane,200.25983119999998,177.10427080000002,220.1162262,134.09231540000002,,2.569666667,,,1.0,,2021-07-30 16:46:34+00:00,Sonic,CarbonMapper,3,,18358.2,2.0,162928.0,18358.2,False,,18368.333333333325,18335.03333333327,18341.566666666564,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1179.0700000000002,True,True,TP,1.0,296.8889866371407,274.954864000913,319.3370529359658,296.6495824634387,274.97725179157004,319.7402742438815,296.2611629164256,274.8124535369767,319.2423432751365
79,379,39.0,30.0,1.0,1.0,,2021-07-30 16:49:07+00:00,,,,Methane,123.69316880000001,292.9339177,387.3069387,198.5608967,,2.610192272,,,1.0,,2021-07-30 16:48:47+00:00,NASA-GEOS,CarbonMapper,1,,18228.3,2.0,162928.0,18228.3,False,,18294.810000000016,18299.749999999953,18302.83777777768,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1486.6750000000002,True,True,TP,1.0,295.62265006875964,274.2971650288922,318.36862725904524,295.71946003866316,274.3814171347478,318.3399588953386,295.8337487791067,274.41355694305395,318.2544047325027
80,590,250.0,22,1.0,1.0,,2021-07-30 16:49:07+00:00,,,,Methane,123.69316880000001,245.25329649999998,325.6917847,164.8148083,,2.185333333,,,1.0,,2021-07-30 16:48:47+00:00,Sonic,CarbonMapper,2,,18228.3,2.0,162928.0,18228.3,False,,18294.810000000016,18299.749999999953,18302.83777777768,TX,2021-07-30 16:38:14+00:00,2021-07-30 16:53:44+00:00,2007.0,1486.6750000000002,True,True,TP,1.0,295.6331936245313,274.3425227052843,318.4398160585532,296.04314838890537,274.0557311436227,318.46601426957847,295.7769010880658,274.8861309657352,318.4555013842755
